Funding Source,Wallet Media Type,Model,Objective,Media Mix,Media Category,Month,Spend,Date,tier,Media Channel
T2,Direct Mail,Kicks,Near Market,Gen. Mkt. Misc. Media,OTHER,July,5986.00,7/1/19,T2,Other
T2,Direct Mail,Kicks,Near Market,Gen. Mkt. Misc. Media,OTHER,June,29311.00,6/1/19,T2,Other
T2,Direct Mail,Kicks,Near Market,Gen. Mkt. Misc. Media,OTHER,May,28354.00,5/1/19,T2,Other
T2,Direct Mail,Kicks,Near Market,Gen. Mkt. Misc. Media,OTHER,September,24416.00,9/1/19,T2,Other
T2,Direct Mail,LEAF,Near Market,Gen. Mkt. Misc. Media,OTHER,August,32.00,8/1/19,T2,Other
T2,Direct Mail,LEAF,Near Market,Gen. Mkt. Misc. Media,OTHER,July,11.00,7/1/19,T2,Other
T2,Direct Mail,LEAF,Near Market,Gen. Mkt. Misc. Media,OTHER,June,583.00,6/1/19,T2,Other
T2,Direct Mail,LEAF,Near Market,Gen. Mkt. Misc. Media,OTHER,May,44.00,5/1/19,T2,Other
T2,Direct Mail,LEAF,Near Market,Gen. Mkt. Misc. Media,OTHER,September,202.00,9/1/19,T2,Other
T2,Direct Mail,Maxima,Near Market,Gen. Mkt. Misc. Media,OTHER,April,6869.00,4/1/19,T2,Other
T2,Direct Mail,Maxima,Near Market,Gen. Mkt. Misc. Media,OTHER,August,24652.00,8/1/19,T2,Other
T2,Direct Mail,Maxima,Near Market,Gen. Mkt. Misc. Media,OTHER,July,6882.00,7/1/19,T2,Other
T2,Direct Mail,Maxima,Near Market,Gen. Mkt. Misc. Media,OTHER,June,29477.00,6/1/19,T2,Other
T2,Direct Mail,Maxima,Near Market,Gen. Mkt. Misc. Media,OTHER,May,30559.00,5/1/19,T2,Other
T2,Direct Mail,Maxima,Near Market,Gen. Mkt. Misc. Media,OTHER,September,24822.00,9/1/19,T2,Other
T2,Direct Mail,Murano,Near Market,Gen. Mkt. Misc. Media,OTHER,April,7932.00,4/1/19,T2,Other
T2,Direct Mail,Murano,Near Market,Gen. Mkt. Misc. Media,OTHER,August,23981.00,8/1/19,T2,Other
T2,Direct Mail,Murano,Near Market,Gen. Mkt. Misc. Media,OTHER,July,6550.00,7/1/19,T2,Other
T2,Direct Mail,Murano,Near Market,Gen. Mkt. Misc. Media,OTHER,June,99243.00,6/1/19,T2,Other
T2,Direct Mail,Murano,Near Market,Gen. Mkt. Misc. Media,OTHER,May,35295.00,5/1/19,T2,Other
T2,Direct Mail,Murano,Near Market,Gen. Mkt. Misc. Media,OTHER,September,24151.00,9/1/19,T2,Other
T2,Direct Mail,Pathfinder,Near Market,Gen. Mkt. Misc. Media,OTHER,April,1766.00,4/1/19,T2,Other
T2,Direct Mail,Pathfinder,Near Market,Gen. Mkt. Misc. Media,OTHER,August,1687.00,8/1/19,T2,Other
T2,Direct Mail,Pathfinder,Near Market,Gen. Mkt. Misc. Media,OTHER,July,1823.00,7/1/19,T2,Other
T2,Direct Mail,Pathfinder,Near Market,Gen. Mkt. Misc. Media,OTHER,June,67895.00,6/1/19,T2,Other
T2,Direct Mail,Pathfinder,Near Market,Gen. Mkt. Misc. Media,OTHER,May,2685.00,5/1/19,T2,Other
T2,Direct Mail,Pathfinder,Near Market,Gen. Mkt. Misc. Media,OTHER,September,1856.00,9/1/19,T2,Other
T2,Direct Mail,Rogue,Near Market,Gen. Mkt. Misc. Media,OTHER,April,496654.00,4/1/19,T2,Other
T2,Direct Mail,Rogue,Near Market,Gen. Mkt. Misc. Media,OTHER,August,659544.00,8/1/19,T2,Other
T2,Direct Mail,Rogue,Near Market,Gen. Mkt. Misc. Media,OTHER,July,681242.00,7/1/19,T2,Other
T2,Direct Mail,Rogue,Near Market,Gen. Mkt. Misc. Media,OTHER,June,3338121.00,6/1/19,T2,Other
T2,Direct Mail,Rogue,Near Market,Gen. Mkt. Misc. Media,OTHER,May,560509.00,5/1/19,T2,Other
T2,Direct Mail,Rogue,Near Market,Gen. Mkt. Misc. Media,OTHER,September,3255269.00,9/1/19,T2,Other
T2,Direct Mail,Rogue Sport,Near Market,Gen. Mkt. Misc. Media,OTHER,April,26336.00,4/1/19,T2,Other
T2,Direct Mail,Rogue Sport,Near Market,Gen. Mkt. Misc. Media,OTHER,August,60444.00,8/1/19,T2,Other
T2,Direct Mail,Rogue Sport,Near Market,Gen. Mkt. Misc. Media,OTHER,July,24987.00,7/1/19,T2,Other
T2,Direct Mail,Rogue Sport,Near Market,Gen. Mkt. Misc. Media,OTHER,June,57164.00,6/1/19,T2,Other
T2,Direct Mail,Rogue Sport,Near Market,Gen. Mkt. Misc. Media,OTHER,May,57077.00,5/1/19,T2,Other
T2,Direct Mail,Rogue Sport,Near Market,Gen. Mkt. Misc. Media,OTHER,September,67207.00,9/1/19,T2,Other
T2,Direct Mail,Sentra,Near Market,Gen. Mkt. Misc. Media,OTHER,April,26204.00,4/1/19,T2,Other
T2,Direct Mail,Sentra,Near Market,Gen. Mkt. Misc. Media,OTHER,August,46610.00,8/1/19,T2,Other
T2,Direct Mail,Sentra,Near Market,Gen. Mkt. Misc. Media,OTHER,July,23413.00,7/1/19,T2,Other
T2,Direct Mail,Sentra,Near Market,Gen. Mkt. Misc. Media,OTHER,June,48355.00,6/1/19,T2,Other
T2,Direct Mail,Sentra,Near Market,Gen. Mkt. Misc. Media,OTHER,May,49125.00,5/1/19,T2,Other
T2,Direct Mail,Sentra,Near Market,Gen. Mkt. Misc. Media,OTHER,September,53733.00,9/1/19,T2,Other
T2,Direct Mail,Titan,Near Market,Gen. Mkt. Misc. Media,OTHER,April,55437.00,4/1/19,T2,Other
T2,Direct Mail,Titan,Near Market,Gen. Mkt. Misc. Media,OTHER,August,140155.00,8/1/19,T2,Other
T2,Direct Mail,Titan,Near Market,Gen. Mkt. Misc. Media,OTHER,July,61076.00,7/1/19,T2,Other
T2,Direct Mail,Titan,Near Market,Gen. Mkt. Misc. Media,OTHER,June,148822.00,6/1/19,T2,Other
T2,Direct Mail,Titan,Near Market,Gen. Mkt. Misc. Media,OTHER,May,129845.00,5/1/19,T2,Other
T2,Direct Mail,Titan,Near Market,Gen. Mkt. Misc. Media,OTHER,September,147014.00,9/1/19,T2,Other
T2,Direct Mail,Versa,Near Market,Gen. Mkt. Misc. Media,OTHER,June,421.00,6/1/19,T2,Other
T2,Direct Mail,Versa,Near Market,Gen. Mkt. Misc. Media,OTHER,May,9.00,5/1/19,T2,Other
T2,Direct Mail,Versa,Near Market,Gen. Mkt. Misc. Media,OTHER,June,387.00,6/1/19,T2,Other
T2,Direct Mail,Versa,Near Market,Gen. Mkt. Misc. Media,OTHER,May,15.00,5/1/19,T2,Other
T2,Online Video,Altima,Near Market,Digital Lifestyle,DIGITAL MEDIA,April,466073.00,4/1/19,T2,Digital T2
T2,Online Video,Altima,Near Market,Digital Lifestyle,DIGITAL MEDIA,August,925089.00,8/1/19,T2,Digital T2
T2,Online Video,Altima,Near Market,Digital Lifestyle,DIGITAL MEDIA,July,581742.00,7/1/19,T2,Digital T2
T2,Online Video,Altima,Near Market,Digital Lifestyle,DIGITAL MEDIA,June,782370.00,6/1/19,T2,Digital T2
T2,Online Video,Altima,Near Market,Digital Lifestyle,DIGITAL MEDIA,May,660000.00,5/1/19,T2,Digital T2
T2,Online Video,Altima,Near Market,Digital Lifestyle,DIGITAL MEDIA,September,670524.00,9/1/19,T2,Digital T2
T2,Online Video,Armada,Near Market,Digital Lifestyle,DIGITAL MEDIA,August,5856.00,8/1/19,T2,Digital T2
T2,Online Video,Armada,Near Market,Digital Lifestyle,DIGITAL MEDIA,July,17225.00,7/1/19,T2,Digital T2
T2,Online Video,Armada,Near Market,Digital Lifestyle,DIGITAL MEDIA,June,1780.00,6/1/19,T2,Digital T2
T2,Online Video,Armada,Near Market,Digital Lifestyle,DIGITAL MEDIA,May,16183.00,5/1/19,T2,Digital T2
T2,Online Video,Armada,Near Market,Digital Lifestyle,DIGITAL MEDIA,September,211.00,9/1/19,T2,Digital T2
T2,Online Video,Frontier,Near Market,Digital Lifestyle,DIGITAL MEDIA,August,10.00,8/1/19,T2,Digital T2
T2,Online Video,Frontier,Near Market,Digital Lifestyle,DIGITAL MEDIA,September,26946.00,9/1/19,T2,Digital T2
T2,Online Video,Kicks,Near Market,Digital Lifestyle,DIGITAL MEDIA,April,3310.00,4/1/19,T2,Digital T2
T2,Online Video,Kicks,Near Market,Digital Lifestyle,DIGITAL MEDIA,August,1393.00,8/1/19,T2,Digital T2
T2,Online Video,Kicks,Near Market,Digital Lifestyle,DIGITAL MEDIA,July,3859.00,7/1/19,T2,Digital T2
T2,Online Video,Kicks,Near Market,Digital Lifestyle,DIGITAL MEDIA,June,8399.00,6/1/19,T2,Digital T2
T2,Online Video,Kicks,Near Market,Digital Lifestyle,DIGITAL MEDIA,May,76453.00,5/1/19,T2,Digital T2
T2,Online Video,Kicks,Near Market,Digital Lifestyle,DIGITAL MEDIA,September,194.00,9/1/19,T2,Digital T2
T2,Online Video,LEAF,Near Market,Digital Lifestyle,DIGITAL MEDIA,April,20.00,4/1/19,T2,Digital T2
T2,Online Video,LEAF,Near Market,Digital Lifestyle,DIGITAL MEDIA,August,344.00,8/1/19,T2,Digital T2
T2,Online Video,LEAF,Near Market,Digital Lifestyle,DIGITAL MEDIA,July,360.00,7/1/19,T2,Digital T2
T2,Online Video,LEAF,Near Market,Digital Lifestyle,DIGITAL MEDIA,May,12.00,5/1/19,T2,Digital T2
T2,Online Video,LEAF,Near Market,Digital Lifestyle,DIGITAL MEDIA,September,24876.00,9/1/19,T2,Digital T2
T2,Online Video,Maxima,Near Market,Digital Lifestyle,DIGITAL MEDIA,August,114.00,8/1/19,T2,Digital T2
T2,Online Video,Maxima,Near Market,Digital Lifestyle,DIGITAL MEDIA,September,190.00,9/1/19,T2,Digital T2
T2,Online Video,Murano,Near Market,Digital Lifestyle,DIGITAL MEDIA,August,274.00,8/1/19,T2,Digital T2
T2,Online Video,Murano,Near Market,Digital Lifestyle,DIGITAL MEDIA,June,1780.00,6/1/19,T2,Digital T2
T2,Online Video,Murano,Near Market,Digital Lifestyle,DIGITAL MEDIA,May,3645.00,5/1/19,T2,Digital T2
T2,Online Video,Murano,Near Market,Digital Lifestyle,DIGITAL MEDIA,September,197.00,9/1/19,T2,Digital T2
T2,Online Video,Pathfinder,Near Market,Digital Lifestyle,DIGITAL MEDIA,August,44829.00,8/1/19,T2,Digital T2
T2,Online Video,Pathfinder,Near Market,Digital Lifestyle,DIGITAL MEDIA,July,14013.00,7/1/19,T2,Digital T2
T2,Online Video,Pathfinder,Near Market,Digital Lifestyle,DIGITAL MEDIA,June,79795.00,6/1/19,T2,Digital T2
T2,Online Video,Pathfinder,Near Market,Digital Lifestyle,DIGITAL MEDIA,May,64865.00,5/1/19,T2,Digital T2
T2,Online Video,Pathfinder,Near Market,Digital Lifestyle,DIGITAL MEDIA,September,4337.00,9/1/19,T2,Digital T2
T2,Online Video,Rogue,Near Market,Digital Lifestyle,DIGITAL MEDIA,April,490255.00,4/1/19,T2,Digital T2
T2,Online Video,Rogue,Near Market,Digital Lifestyle,DIGITAL MEDIA,August,1468280.00,8/1/19,T2,Digital T2
T2,Online Video,Rogue,Near Market,Digital Lifestyle,DIGITAL MEDIA,July,982924.00,7/1/19,T2,Digital T2
T2,Online Video,Rogue,Near Market,Digital Lifestyle,DIGITAL MEDIA,June,1112577.00,6/1/19,T2,Digital T2
T2,Online Video,Rogue,Near Market,Digital Lifestyle,DIGITAL MEDIA,May,950067.00,5/1/19,T2,Digital T2
T2,Online Video,Rogue,Near Market,Digital Lifestyle,DIGITAL MEDIA,September,1217437.00,9/1/19,T2,Digital T2
T2,Online Video,Rogue Sport,Near Market,Digital Lifestyle,DIGITAL MEDIA,April,1212.00,4/1/19,T2,Digital T2
T2,Online Video,Rogue Sport,Near Market,Digital Lifestyle,DIGITAL MEDIA,August,306.00,8/1/19,T2,Digital T2
T2,Online Video,Rogue Sport,Near Market,Digital Lifestyle,DIGITAL MEDIA,July,844.00,7/1/19,T2,Digital T2
T2,Online Video,Rogue Sport,Near Market,Digital Lifestyle,DIGITAL MEDIA,June,31316.00,6/1/19,T2,Digital T2
T2,Online Video,Rogue Sport,Near Market,Digital Lifestyle,DIGITAL MEDIA,May,3629.00,5/1/19,T2,Digital T2
T2,Online Video,Rogue Sport,Near Market,Digital Lifestyle,DIGITAL MEDIA,September,24877.00,9/1/19,T2,Digital T2
T2,Online Video,Sentra,Near Market,Digital Lifestyle,DIGITAL MEDIA,August,82536.00,8/1/19,T2,Digital T2
T2,Online Video,Sentra,Near Market,Digital Lifestyle,DIGITAL MEDIA,July,9710.00,7/1/19,T2,Digital T2
T2,Online Video,Sentra,Near Market,Digital Lifestyle,DIGITAL MEDIA,June,27134.00,6/1/19,T2,Digital T2
T2,Online Video,Sentra,Near Market,Digital Lifestyle,DIGITAL MEDIA,May,17198.00,5/1/19,T2,Digital T2
T2,Online Video,Sentra,Near Market,Digital Lifestyle,DIGITAL MEDIA,September,29740.00,9/1/19,T2,Digital T2
T2,Online Video,Titan,Near Market,Digital Lifestyle,DIGITAL MEDIA,April,369.00,4/1/19,T2,Digital T2
T2,Online Video,Titan,Near Market,Digital Lifestyle,DIGITAL MEDIA,August,290927.00,8/1/19,T2,Digital T2
T2,Online Video,Titan,Near Market,Digital Lifestyle,DIGITAL MEDIA,July,129870.00,7/1/19,T2,Digital T2
T2,Online Video,Titan,Near Market,Digital Lifestyle,DIGITAL MEDIA,June,22136.00,6/1/19,T2,Digital T2
T2,Online Video,Titan,Near Market,Digital Lifestyle,DIGITAL MEDIA,May,43477.00,5/1/19,T2,Digital T2
T2,Online Video,Titan,Near Market,Digital Lifestyle,DIGITAL MEDIA,September,608834.00,9/1/19,T2,Digital T2
T2,OOH,Rogue,Near Market,OOH,OUTDOOR,April,33337.00,4/1/19,T2,Other
T2,OOH,Rogue,Near Market,OOH,OUTDOOR,August,109532.00,8/1/19,T2,Other
T2,OOH,Rogue,Near Market,OOH,OUTDOOR,July,97065.00,7/1/19,T2,Other
T2,OOH,Rogue,Near Market,OOH,OUTDOOR,June,115340.00,6/1/19,T2,Other
T2,OOH,Rogue,Near Market,OOH,OUTDOOR,May,44449.00,5/1/19,T2,Other
T2,OOH,Rogue,Near Market,OOH,OUTDOOR,September,96288.00,9/1/19,T2,Other
T2,Print,Altima,Near Market,Gen. Mkt. Misc. Media,OTHER,April,80137.00,4/1/19,T2,Print
T2,Print,Altima,Near Market,Gen. Mkt. Misc. Media,OTHER,September,6231.00,9/1/19,T2,Print
T2,Print,Armada,Near Market,Gen. Mkt. Misc. Media,OTHER,April,8137.00,4/1/19,T2,Print
T2,Print,Armada,Near Market,Gen. Mkt. Misc. Media,OTHER,September,6231.00,9/1/19,T2,Print
T2,Print,Maxima,Near Market,Gen. Mkt. Misc. Media,OTHER,April,8137.00,4/1/19,T2,Print
T2,Print,Maxima,Near Market,Gen. Mkt. Misc. Media,OTHER,September,6231.00,9/1/19,T2,Print
T2,Print,Murano,Near Market,Gen. Mkt. Misc. Media,OTHER,April,8137.00,4/1/19,T2,Print
T2,Print,Murano,Near Market,Gen. Mkt. Misc. Media,OTHER,September,6231.00,9/1/19,T2,Print
T2,Print,Pathfinder,Near Market,Gen. Mkt. Misc. Media,OTHER,April,8137.00,4/1/19,T2,Print
T2,Print,Pathfinder,Near Market,Gen. Mkt. Misc. Media,OTHER,September,6231.00,9/1/19,T2,Print
T2,Print,Rogue,Near Market,Consumer Print,PRINT,April,60344.00,4/1/19,T2,Print
T2,Print,Rogue,Near Market,Consumer Print,PRINT,August,27558.00,8/1/19,T2,Print
T2,Print,Rogue,Near Market,Consumer Print,PRINT,July,17500.00,7/1/19,T2,Print
T2,Print,Rogue,Near Market,Consumer Print,PRINT,June,135953.00,6/1/19,T2,Print
T2,Print,Rogue,Near Market,Consumer Print,PRINT,May,21445.00,5/1/19,T2,Print
T2,Print,Rogue,Near Market,Consumer Print,PRINT,September,63983.00,9/1/19,T2,Print
T2,Print,Rogue,Near Market,Gen. Mkt. Misc. Media,OTHER,April,8137.00,4/1/19,T2,Print
T2,Print,Rogue,Near Market,Gen. Mkt. Misc. Media,OTHER,September,6231.00,9/1/19,T2,Print
T2,Print,Rogue Sport,Near Market,Gen. Mkt. Misc. Media,OTHER,April,8137.00,4/1/19,T2,Print
T2,Print,Rogue Sport,Near Market,Gen. Mkt. Misc. Media,OTHER,September,6231.00,9/1/19,T2,Print
T2,Print,Sentra,Near Market,Gen. Mkt. Misc. Media,OTHER,April,8137.00,4/1/19,T2,Print
T2,Print,Sentra,Near Market,Gen. Mkt. Misc. Media,OTHER,September,6231.00,9/1/19,T2,Print
T2,Print,Titan,Near Market,Gen. Mkt. Misc. Media,OTHER,April,8877.00,4/1/19,T2,Print
T2,Print,Titan,Near Market,Gen. Mkt. Misc. Media,OTHER,September,6798.00,9/1/19,T2,Print
T2,Search,Altima,In Market,Paid Search,DIGITAL MEDIA,April,1096221.00,4/1/19,T2,Digital T2
T2,Search,Altima,In Market,Paid Search,DIGITAL MEDIA,August,984353.00,8/1/19,T2,Digital T2
T2,Search,Altima,In Market,Paid Search,DIGITAL MEDIA,July,991669.00,7/1/19,T2,Digital T2
T2,Search,Altima,In Market,Paid Search,DIGITAL MEDIA,June,955950.00,6/1/19,T2,Digital T2
T2,Search,Altima,In Market,Paid Search,DIGITAL MEDIA,May,994664.00,5/1/19,T2,Digital T2
T2,Search,Altima,In Market,Paid Search,DIGITAL MEDIA,September,998569.00,9/1/19,T2,Digital T2
T2,Search,Armada,In Market,Paid Search,DIGITAL MEDIA,April,67454.00,4/1/19,T2,Digital T2
T2,Search,Armada,In Market,Paid Search,DIGITAL MEDIA,August,97863.00,8/1/19,T2,Digital T2
T2,Search,Armada,In Market,Paid Search,DIGITAL MEDIA,July,69145.00,7/1/19,T2,Digital T2
T2,Search,Armada,In Market,Paid Search,DIGITAL MEDIA,June,73156.00,6/1/19,T2,Digital T2
T2,Search,Armada,In Market,Paid Search,DIGITAL MEDIA,May,67586.00,5/1/19,T2,Digital T2
T2,Search,Armada,In Market,Paid Search,DIGITAL MEDIA,September,93786.00,9/1/19,T2,Digital T2
T2,Search,Frontier,In Market,Paid Search,DIGITAL MEDIA,April,77134.00,4/1/19,T2,Digital T2
T2,Search,Frontier,In Market,Paid Search,DIGITAL MEDIA,August,81847.00,8/1/19,T2,Digital T2
T2,Search,Frontier,In Market,Paid Search,DIGITAL MEDIA,July,70079.00,7/1/19,T2,Digital T2
T2,Search,Frontier,In Market,Paid Search,DIGITAL MEDIA,June,78837.00,6/1/19,T2,Digital T2
T2,Search,Frontier,In Market,Paid Search,DIGITAL MEDIA,May,68380.00,5/1/19,T2,Digital T2
T2,Search,Frontier,In Market,Paid Search,DIGITAL MEDIA,September,79732.00,9/1/19,T2,Digital T2
T2,Search,Kicks,In Market,Paid Search,DIGITAL MEDIA,April,54824.00,4/1/19,T2,Digital T2
T2,Search,Kicks,In Market,Paid Search,DIGITAL MEDIA,August,69093.00,8/1/19,T2,Digital T2
T2,Search,Kicks,In Market,Paid Search,DIGITAL MEDIA,July,63698.00,7/1/19,T2,Digital T2
T2,Search,Kicks,In Market,Paid Search,DIGITAL MEDIA,June,109362.00,6/1/19,T2,Digital T2
T2,Search,Kicks,In Market,Paid Search,DIGITAL MEDIA,May,99541.00,5/1/19,T2,Digital T2
T2,Search,Kicks,In Market,Paid Search,DIGITAL MEDIA,September,61104.00,9/1/19,T2,Digital T2
T2,Search,LEAF,In Market,Paid Search,DIGITAL MEDIA,April,93778.00,4/1/19,T2,Digital T2
T2,Search,LEAF,In Market,Paid Search,DIGITAL MEDIA,August,101503.00,8/1/19,T2,Digital T2
T2,Search,LEAF,In Market,Paid Search,DIGITAL MEDIA,July,96013.00,7/1/19,T2,Digital T2
T2,Search,LEAF,In Market,Paid Search,DIGITAL MEDIA,June,62452.00,6/1/19,T2,Digital T2
T2,Search,LEAF,In Market,Paid Search,DIGITAL MEDIA,May,47521.00,5/1/19,T2,Digital T2
T2,Search,LEAF,In Market,Paid Search,DIGITAL MEDIA,September,118288.00,9/1/19,T2,Digital T2
T2,Search,Maxima,In Market,Paid Search,DIGITAL MEDIA,April,59785.00,4/1/19,T2,Digital T2
T2,Search,Maxima,In Market,Paid Search,DIGITAL MEDIA,August,83734.00,8/1/19,T2,Digital T2
T2,Search,Maxima,In Market,Paid Search,DIGITAL MEDIA,July,57803.00,7/1/19,T2,Digital T2
T2,Search,Maxima,In Market,Paid Search,DIGITAL MEDIA,June,61959.00,6/1/19,T2,Digital T2
T2,Search,Maxima,In Market,Paid Search,DIGITAL MEDIA,May,57010.00,5/1/19,T2,Digital T2
T2,Search,Maxima,In Market,Paid Search,DIGITAL MEDIA,September,79166.00,9/1/19,T2,Digital T2
T2,Search,Murano,In Market,Paid Search,DIGITAL MEDIA,April,116516.00,4/1/19,T2,Digital T2
T2,Search,Murano,In Market,Paid Search,DIGITAL MEDIA,August,120605.00,8/1/19,T2,Digital T2
T2,Search,Murano,In Market,Paid Search,DIGITAL MEDIA,July,113547.00,7/1/19,T2,Digital T2
T2,Search,Murano,In Market,Paid Search,DIGITAL MEDIA,June,118282.00,6/1/19,T2,Digital T2
T2,Search,Murano,In Market,Paid Search,DIGITAL MEDIA,May,107322.00,5/1/19,T2,Digital T2
T2,Search,Murano,In Market,Paid Search,DIGITAL MEDIA,September,103655.00,9/1/19,T2,Digital T2
T2,Search,Pathfinder,In Market,Paid Search,DIGITAL MEDIA,April,101877.00,4/1/19,T2,Digital T2
T2,Search,Pathfinder,In Market,Paid Search,DIGITAL MEDIA,August,158995.00,8/1/19,T2,Digital T2
T2,Search,Pathfinder,In Market,Paid Search,DIGITAL MEDIA,July,97949.00,7/1/19,T2,Digital T2
T2,Search,Pathfinder,In Market,Paid Search,DIGITAL MEDIA,June,102124.00,6/1/19,T2,Digital T2
T2,Search,Pathfinder,In Market,Paid Search,DIGITAL MEDIA,May,96397.00,5/1/19,T2,Digital T2
T2,Search,Pathfinder,In Market,Paid Search,DIGITAL MEDIA,September,130855.00,9/1/19,T2,Digital T2
T2,Search,Rogue,In Market,Paid Search,DIGITAL MEDIA,April,570253.00,4/1/19,T2,Digital T2
T2,Search,Rogue,In Market,Paid Search,DIGITAL MEDIA,August,520874.00,8/1/19,T2,Digital T2
T2,Search,Rogue,In Market,Paid Search,DIGITAL MEDIA,July,563827.00,7/1/19,T2,Digital T2
T2,Search,Rogue,In Market,Paid Search,DIGITAL MEDIA,June,532450.00,6/1/19,T2,Digital T2
T2,Search,Rogue,In Market,Paid Search,DIGITAL MEDIA,May,506559.00,5/1/19,T2,Digital T2
T2,Search,Rogue,In Market,Paid Search,DIGITAL MEDIA,September,501300.00,9/1/19,T2,Digital T2
T2,Search,Rogue Sport,In Market,Paid Search,DIGITAL MEDIA,April,72065.00,4/1/19,T2,Digital T2
T2,Search,Rogue Sport,In Market,Paid Search,DIGITAL MEDIA,August,62518.00,8/1/19,T2,Digital T2
T2,Search,Rogue Sport,In Market,Paid Search,DIGITAL MEDIA,July,70820.00,7/1/19,T2,Digital T2
T2,Search,Rogue Sport,In Market,Paid Search,DIGITAL MEDIA,June,64131.00,6/1/19,T2,Digital T2
T2,Search,Rogue Sport,In Market,Paid Search,DIGITAL MEDIA,May,81487.00,5/1/19,T2,Digital T2
T2,Search,Rogue Sport,In Market,Paid Search,DIGITAL MEDIA,September,69667.00,9/1/19,T2,Digital T2
T2,Search,Sentra,In Market,Paid Search,DIGITAL MEDIA,April,110108.00,4/1/19,T2,Digital T2
T2,Search,Sentra,In Market,Paid Search,DIGITAL MEDIA,August,96565.00,8/1/19,T2,Digital T2
T2,Search,Sentra,In Market,Paid Search,DIGITAL MEDIA,July,99987.00,7/1/19,T2,Digital T2
T2,Search,Sentra,In Market,Paid Search,DIGITAL MEDIA,June,121074.00,6/1/19,T2,Digital T2
T2,Search,Sentra,In Market,Paid Search,DIGITAL MEDIA,May,129511.00,5/1/19,T2,Digital T2
T2,Search,Sentra,In Market,Paid Search,DIGITAL MEDIA,September,105425.00,9/1/19,T2,Digital T2
T2,Search,Titan,In Market,Paid Search,DIGITAL MEDIA,April,132606.00,4/1/19,T2,Digital T2
T2,Search,Titan,In Market,Paid Search,DIGITAL MEDIA,August,123223.00,8/1/19,T2,Digital T2
T2,Search,Titan,In Market,Paid Search,DIGITAL MEDIA,July,133704.00,7/1/19,T2,Digital T2
T2,Search,Titan,In Market,Paid Search,DIGITAL MEDIA,June,135323.00,6/1/19,T2,Digital T2
T2,Search,Titan,In Market,Paid Search,DIGITAL MEDIA,May,159630.00,5/1/19,T2,Digital T2
T2,Search,Titan,In Market,Paid Search,DIGITAL MEDIA,September,133453.00,9/1/19,T2,Digital T2
T2,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,April,15490.00,4/1/19,T2,Digital T2
T2,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,August,10949.00,8/1/19,T2,Digital T2
T2,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,July,12715.00,7/1/19,T2,Digital T2
T2,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,June,12980.00,6/1/19,T2,Digital T2
T2,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,May,11785.00,5/1/19,T2,Digital T2
T2,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,September,11189.00,9/1/19,T2,Digital T2
T2,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,April,36287.00,4/1/19,T2,Digital T2
T2,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,August,71009.00,8/1/19,T2,Digital T2
T2,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,July,36381.00,7/1/19,T2,Digital T2
T2,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,June,34740.00,6/1/19,T2,Digital T2
T2,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,May,36724.00,5/1/19,T2,Digital T2
T2,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,September,81323.00,9/1/19,T2,Digital T2
T2,TV,Altima,Near Market,Hispanic,SPOT TV,April,896330.00,4/1/19,T2,TV T2
T2,TV,Altima,Near Market,Hispanic,SPOT TV,August,741672.00,8/1/19,T2,TV T2
T2,TV,Altima,Near Market,Hispanic,SPOT TV,July,109445.00,7/1/19,T2,TV T2
T2,TV,Altima,Near Market,Hispanic,SPOT TV,June,169197.00,6/1/19,T2,TV T2
T2,TV,Altima,Near Market,Hispanic,SPOT TV,May,151860.00,5/1/19,T2,TV T2
T2,TV,Altima,Near Market,Hispanic,SPOT TV,September,603060.00,9/1/19,T2,TV T2
T2,TV,Altima,Near Market,Spot TV,SPOT TV,April,7452390.00,4/1/19,T2,TV T2
